order_id,date,region,sales_channel,customer_segment,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,cost,profit,profit_margin_pct,customer_satisfaction,returned
ORD-10442,2023-06-19,North,Retail,Budget,Electronics,Tablet,981.58,1,25.0,245.4,736.18,546.36,189.82,25.78,4.0,False
ORD-10363,2023-06-19,Central,Direct Sales,Premium,Clothing,Sneakers,128.29,2,20.0,51.32,205.26,183.52,21.74,10.59,3.0,False
ORD-10591,2023-06-20,North,Wholesale,Premium,Sports,Running Shoes,465.52,2,0.0,0.0,931.04,590.35,340.69,36.59,4.0,False
ORD-10149,2023-06-20,East,Wholesale,Budget,Beauty,Shampoo,55.85,1,0.0,0.0,55.85,40.05,15.8,28.29,3.0,True
ORD-11135,2023-06-20,North,Online,Standard,Books,Business Strategy,19.6,1,0.0,0.0,19.6,14.34,5.26,26.84,2.0,False
ORD-10261,2023-06-21,East,Direct Sales,Standard,Electronics,Headphones,893.66,1,25.0,223.41,670.25,511.65,158.6,23.66,4.0,False
ORD-10067,2023-06-22,West,Retail,Standard,Electronics,Tablet,606.29,1,20.0,121.26,485.03,289.92,195.11,40.23,3.0,True
ORD-10817,2023-06-22,Central,Wholesale,Budget,Books,Novel,46.87,1,25.0,11.72,35.15,32.38,2.77,7.88,3.0,False
ORD-11045,2023-06-23,Central,Wholesale,Standard,Clothing,Sneakers,91.28,1,0.0,0.0,91.28,45.42,45.86,50.24,3.0,False
ORD-10819,2023-06-23,West,Direct Sales,Premium,Beauty,Sunscreen,75.1,2,20.0,30.04,120.16,70.4,49.76,41.41,3.0,False
ORD-10863,2023-06-23,South,Direct Sales,Budget,Electronics,Laptop,672.89,1,0.0,0.0,672.89,306.67,366.22,54.42,3.0,False
ORD-10910,2023-06-25,East,Online,Premium,Sports,Bicycle,534.55,3,15.0,240.55,1363.1,1162.53,200.57,14.71,4.0,False
ORD-10495,2023-06-25,West,Online,Premium,Sports,Tennis Racket,265.21,5,0.0,0.0,1326.05,862.43,463.62,34.96,3.0,False
ORD-10615,2023-06-25,North,Wholesale,Budget,Clothing,Dress,38.97,2,0.0,0.0,77.94,50.13,27.81,35.68,,False
ORD-10388,2023-06-25,West,Wholesale,Standard,Home & Garden,Sofa,456.43,1,0.0,0.0,456.43,259.75,196.68,43.09,5.0,False
ORD-10416,2023-06-25,Central,Retail,Standard,Books,Novel,13.33,1,20.0,2.67,10.66,6.6,4.06,38.09,3.0,False
ORD-10032,2023-06-25,South,Wholesale,Standard,Electronics,Smart Watch,1422.93,1,5.0,71.15,1351.78,861.78,490.0,36.25,3.0,False
ORD-10292,2023-06-25,East,Retail,Budget,Home & Garden,Sofa,557.89,1,25.0,139.47,418.42,284.61,133.81,31.98,3.0,False
ORD-10188,2023-06-26,East,Retail,Standard,Books,Python Guide,31.21,1,15.0,4.68,26.53,22.79,3.74,14.1,3.0,False
ORD-10103,2023-06-26,East,Retail,Premium,Electronics,Headphones,1428.79,5,25.0,1785.99,5357.96,4829.41,528.55,9.86,3.0,False
ORD-10369,2023-06-26,West,Retail,Standard,Books,Cook Book,14.79,1,15.0,2.22,12.57,9.5,3.07,24.42,4.0,False
ORD-10876,2023-06-27,East,Online,Standard,Beauty,Sunscreen,115.99,1,10.0,11.6,104.39,52.43,51.96,49.77,4.0,False
ORD-10475,2023-06-27,North,Wholesale,Budget,Beauty,Face Cream,45.14,2,15.0,13.54,76.74,55.83,20.91,27.25,3.0,False
ORD-11081,2023-06-27,Central,Online,Premium,Electronics,Smartphone,1309.24,2,15.0,392.77,2225.71,1778.98,446.73,20.07,4.0,False
ORD-10183,2023-06-27,South,Retail,Standard,Clothing,Jacket,183.52,1,5.0,9.18,174.34,104.65,69.69,39.97,3.0,False
ORD-10950,2023-06-28,West,Wholesale,Standard,Electronics,Smart Watch,1351.38,5,25.0,1689.22,5067.68,3636.7,1430.98,28.24,4.0,False
ORD-10205,2023-06-28,South,Direct Sales,Standard,Home & Garden,Sofa,150.24,1,25.0,37.56,112.68,97.31,15.37,13.64,3.0,False
ORD-10271,2023-06-28,West,Retail,Budget,Home & Garden,Sofa,659.83,2,25.0,329.92,989.74,794.75,194.99,19.7,4.0,False
ORD-10808,2023-06-29,East,Retail,Budget,Electronics,Headphones,1091.13,1,5.0,54.56,1036.57,581.12,455.45,43.94,4.0,False
ORD-10686,2023-06-29,East,Online,Standard,Home & Garden,Lamp,631.09,1,15.0,94.66,536.43,464.27,72.16,13.45,2.0,False
ORD-10832,2023-06-29,Central,Wholesale,Budget,Books,Self Help,25.32,2,20.0,10.13,40.51,23.65,16.86,41.62,2.0,False
ORD-11183,2023-06-29,Central,Online,Budget,Electronics,Tablet,604.04,3,5.0,90.61,1721.51,821.98,899.53,52.25,3.0,True
ORD-10746,2023-06-30,South,Wholesale,Budget,Books,Business Strategy,52.94,1,0.0,0.0,52.94,30.8,22.14,41.82,2.0,False
ORD-10055,2023-06-30,Central,Direct Sales,Standard,Beauty,Face Cream,98.36,2,0.0,0.0,196.72,118.19,78.53,39.92,3.0,False
ORD-11102,2023-06-30,North,Wholesale,Standard,Books,Python Guide,49.25,1,0.0,0.0,49.25,34.28,14.97,30.4,3.0,False
ORD-10335,2023-07-01,East,Online,Premium,Beauty,Perfume,104.28,4,20.0,83.42,333.7,199.45,134.25,40.23,4.0,False
ORD-10480,2023-07-01,North,Retail,Standard,Beauty,Lipstick,18.72,1,15.0,2.81,15.91,12.95,2.96,18.6,3.0,False
ORD-10006,2023-07-01,West,Wholesale,Premium,Books,Self Help,19.98,1,15.0,3.0,16.98,12.54,4.44,26.15,3.0,False
ORD-10036,2023-07-01,South,Retail,Budget,Electronics,Tablet,1376.16,1,0.0,0.0,1376.16,679.09,697.07,50.65,4.0,False
ORD-10777,2023-07-01,North,Direct Sales,Budget,Books,Novel,19.75,2,10.0,3.95,35.55,26.66,8.89,25.01,4.0,False
ORD-10436,2023-07-03,North,Online,Budget,Electronics,Smart Watch,832.9,2,0.0,0.0,1665.8,1115.82,549.98,33.02,5.0,False
ORD-10524,2023-07-04,North,Direct Sales,Budget,Clothing,Dress,31.46,2,0.0,0.0,62.92,39.62,23.3,37.03,4.0,False
ORD-10530,2023-07-04,South,Direct Sales,Budget,Sports,Tennis Racket,305.41,1,10.0,30.54,274.87,224.53,50.34,18.31,4.0,False
ORD-10174,2023-07-05,North,Retail,Budget,Electronics,Smartphone,1373.74,1,15.0,206.06,1167.68,666.36,501.32,42.93,3.0,False
ORD-10860,2023-07-05,South,Direct Sales,Premium,Home & Garden,Lamp,498.41,1,0.0,0.0,498.41,250.23,248.18,49.79,4.0,True
ORD-10962,2023-07-06,North,Online,Premium,Sports,Dumbbell Set,536.97,1,10.0,53.7,483.27,332.48,150.79,31.2,3.0,False
ORD-10304,2023-07-07,South,Direct Sales,Budget,Home & Garden,Sofa,70.02,1,20.0,14.0,56.02,46.4,9.62,17.17,4.0,False
ORD-10453,2023-07-07,East,Retail,Standard,Sports,Dumbbell Set,431.92,2,20.0,172.77,691.07,522.78,168.29,24.35,3.0,False
ORD-10502,2023-07-07,South,Online,Standard,Books,Cook Book,26.76,1,,2.68,24.08,17.76,6.32,26.25,3.0,False
ORD-10487,2023-07-07,East,Direct Sales,Budget,Home & Garden,Blender,772.65,1,15.0,115.9,656.75,469.0,187.75,28.59,3.0,False
ORD-10061,2023-07-08,South,Direct Sales,Budget,Electronics,Smart Watch,901.68,3,10.0,270.5,2434.54,1782.1,652.44,26.8,3.0,False
ORD-10773,2023-07-08,Central,Direct Sales,Premium,Books,Self Help,10.27,2,20.0,4.11,16.43,14.01,2.42,14.73,5.0,False
ORD-11012,2023-07-08,West,Retail,Budget,Books,Python Guide,39.03,3,20.0,23.42,93.67,76.3,17.37,18.54,4.0,False
ORD-10772,2023-07-08,South,Wholesale,Budget,Home & Garden,Plant Pot,575.75,1,0.0,0.0,575.75,296.68,279.07,48.47,3.0,False
ORD-10312,2023-07-08,East,Online,Standard,Books,Cook Book,22.88,1,0.0,0.0,22.88,16.26,6.62,28.93,4.0,False
ORD-10752,2023-07-08,Central,Wholesale,Premium,Sports,Bicycle,166.08,1,,0.0,166.08,94.22,71.86,43.27,3.0,False
ORD-11098,2023-07-08,South,Retail,Premium,Beauty,Shampoo,61.68,1,,3.08,58.6,34.12,24.48,41.77,1.0,False
ORD-10741,2023-07-08,East,Retail,Standard,Beauty,Perfume,84.98,1,25.0,21.25,63.73,47.26,16.47,25.84,,False
ORD-10471,2023-07-09,North,Online,Standard,Sports,Bicycle,347.1,3,5.0,52.07,989.23,484.91,504.32,50.98,3.0,True
ORD-11038,2023-07-10,West,Direct Sales,Premium,Books,Self Help,13.64,1,0.0,0.0,13.64,7.57,6.07,44.5,4.0,False
ORD-11089,2023-07-10,South,Online,Premium,Clothing,Jacket,172.84,1,,25.93,146.91,86.5,60.41,41.12,5.0,False
ORD-11031,2023-07-10,West,Online,Budget,Electronics,Smartphone,633.49,5,20.0,633.49,2533.96,2075.61,458.35,18.09,3.0,True
ORD-10908,2023-07-11,South,Online,Premium,Clothing,Dress,50.28,2,0.0,0.0,100.56,62.06,38.5,38.29,3.0,False
ORD-10879,2023-07-11,West,Direct Sales,Budget,Books,Python Guide,19.53,1,0.0,0.0,19.53,10.79,8.74,44.75,4.0,False
ORD-11087,2023-07-11,West,Retail,Budget,Sports,Bicycle,451.64,1,15.0,67.75,383.89,237.42,146.47,38.15,3.0,False
ORD-11050,2023-07-11,West,Wholesale,Budget,Sports,Yoga Mat,39.49,1,15.0,5.92,33.57,27.01,6.56,19.54,2.0,True
ORD-10195,2023-07-11,North,Retail,Premium,Sports,Tennis Racket,126.42,1,20.0,25.28,101.14,72.78,28.36,28.04,3.0,False
ORD-10126,2023-07-11,West,Wholesale,Budget,Electronics,Tablet,852.22,2,10.0,170.44,1534.0,1049.21,484.79,31.6,4.0,False
ORD-10629,2023-07-12,North,Online,Budget,Sports,Running Shoes,204.32,2,0.0,0.0,408.64,278.64,130.0,31.81,3.0,False
ORD-10225,2023-07-12,East,Direct Sales,Standard,Beauty,Shampoo,76.65,1,20.0,15.33,61.32,56.03,5.29,8.63,2.0,True
ORD-10586,2023-07-12,South,Wholesale,Premium,Home & Garden,Coffee Maker,44.72,1,15.0,6.71,38.01,29.35,8.66,22.78,4.0,False
ORD-10931,2023-07-12,North,Online,Premium,Electronics,Smart Watch,725.26,2,0.0,0.0,1450.52,1003.32,447.2,30.83,3.0,False
ORD-11077,2023-07-13,East,Retail,Budget,Beauty,Perfume,47.68,1,5.0,2.38,45.3,32.66,12.64,27.9,2.0,False
ORD-10058,2023-07-14,West,Retail,Premium,Books,Python Guide,57.02,4,10.0,22.81,205.27,165.23,40.04,19.51,3.0,False
ORD-11199,2023-07-14,Central,Wholesale,Budget,Electronics,Smart Watch,257.62,1,25.0,64.41,193.21,188.0,5.21,2.7,2.0,False
ORD-10003,2023-07-14,South,Wholesale,Premium,Home & Garden,Blender,171.22,1,0.0,0.0,171.22,104.0,67.22,39.26,3.0,True
ORD-10038,2023-07-15,East,Retail,Budget,Books,Python Guide,21.88,1,0.0,0.0,21.88,12.26,9.62,43.97,4.0,False
ORD-10298,2023-07-15,East,Wholesale,Standard,Electronics,Laptop,342.37,1,0.0,0.0,342.37,217.56,124.81,36.45,4.0,False
ORD-10612,2023-07-16,West,Direct Sales,Budget,Sports,Yoga Mat,76.34,1,25.0,19.09,57.25,45.66,11.59,20.24,5.0,False
ORD-10718,2023-07-16,North,Online,Standard,Sports,Tennis Racket,259.69,1,0.0,0.0,259.69,162.27,97.42,37.51,3.0,False
ORD-10940,2023-07-16,West,Online,Premium,Electronics,Laptop,1346.22,2,15.0,403.87,2288.57,1451.73,836.84,36.57,3.0,False
ORD-11149,2023-07-16,South,Retail,Premium,Books,Self Help,28.6,2,0.0,0.0,57.2,31.55,25.65,44.84,4.0,False
ORD-10621,2023-07-16,Central,Retail,Standard,Electronics,Smartphone,548.66,1,20.0,109.73,438.93,354.16,84.77,19.31,5.0,False
ORD-10937,2023-07-17,West,Direct Sales,Budget,Electronics,Tablet,512.04,1,0.0,0.0,512.04,293.16,218.88,42.75,3.0,False
ORD-10884,2023-07-17,North,Retail,Premium,Sports,Bicycle,403.73,3,0.0,0.0,1211.19,843.34,367.85,30.37,5.0,False
ORD-10011,2023-07-17,South,Direct Sales,Budget,Electronics,Smartphone,852.09,1,0.0,0.0,852.09,430.69,421.4,49.45,4.0,False
ORD-10944,2023-07-18,East,Online,Budget,Sports,Running Shoes,71.71,5,5.0,17.93,340.62,178.15,162.47,47.7,4.0,False
ORD-11052,2023-07-18,South,Direct Sales,Premium,Home & Garden,Lamp,595.97,1,5.0,29.8,566.17,355.47,210.7,37.21,3.0,False
ORD-10333,2023-07-18,West,Direct Sales,Standard,Books,Self Help,35.78,1,15.0,5.37,30.41,23.26,7.15,23.51,,False
ORD-10255,2023-07-19,East,Retail,Standard,Electronics,Laptop,388.31,1,,0.0,388.31,196.46,191.85,49.41,3.0,False
ORD-10886,2023-07-19,Central,Direct Sales,Standard,Electronics,Smartphone,164.59,2,0.0,0.0,329.18,227.23,101.95,30.97,3.0,False
ORD-10635,2023-07-20,West,Wholesale,Premium,Electronics,Laptop,558.94,1,15.0,83.84,475.1,289.79,185.31,39.0,3.0,False
ORD-10307,2023-07-20,North,Retail,Premium,Electronics,Tablet,1018.83,1,15.0,152.82,866.01,682.08,183.93,21.24,4.0,False
ORD-10882,2023-07-20,Central,Direct Sales,Standard,Home & Garden,Plant Pot,488.98,1,5.0,24.45,464.53,244.16,220.37,47.44,3.0,True
ORD-11079,2023-07-20,North,Direct Sales,Standard,Clothing,T-Shirt,31.24,1,5.0,1.56,29.68,15.08,14.6,49.19,2.0,True
ORD-10302,2023-07-20,East,Retail,Budget,Beauty,Face Cream,122.08,1,5.0,6.1,115.98,61.07,54.91,47.34,4.0,False
ORD-11085,2023-07-21,East,Retail,Premium,Books,Python Guide,43.12,2,10.0,8.62,77.62,59.81,17.81,22.95,4.0,False
ORD-10565,2023-07-21,Central,Online,Premium,Books,Business Strategy,54.42,1,0.0,0.0,54.42,37.99,16.43,30.19,3.0,False
ORD-10801,2023-07-21,West,Retail,Standard,Home & Garden,Sofa,792.82,2,0.0,0.0,1585.64,923.93,661.71,41.73,5.0,False
ORD-10322,2023-07-21,South,Wholesale,Standard,Books,Python Guide,42.84,1,15.0,6.43,36.41,29.22,7.19,19.75,2.0,False
ORD-11146,2023-07-21,South,Wholesale,Budget,Home & Garden,Lamp,124.9,1,10.0,12.49,112.41,90.9,21.51,19.14,4.0,False
ORD-10750,2023-07-21,North,Direct Sales,Standard,Home & Garden,Blender,157.63,2,0.0,0.0,315.26,164.71,150.55,47.75,3.0,False
ORD-10057,2023-07-21,South,Direct Sales,Premium,Beauty,Shampoo,13.4,1,0.0,0.0,13.4,6.74,6.66,49.7,4.0,False
ORD-10351,2023-07-21,East,Retail,Premium,Home & Garden,Sofa,292.76,1,0.0,0.0,292.76,166.77,125.99,43.04,3.0,False
ORD-10561,2023-07-21,Central,Direct Sales,Budget,Books,Business Strategy,17.03,1,15.0,2.55,14.48,7.8,6.68,46.13,3.0,False
ORD-10833,2023-07-22,South,Online,Standard,Home & Garden,Coffee Maker,588.25,1,0.0,0.0,588.25,382.46,205.79,34.98,1.0,False
ORD-10135,2023-07-22,West,Wholesale,Premium,Home & Garden,Plant Pot,129.24,1,5.0,6.46,122.78,64.05,58.73,47.83,3.0,False
ORD-10437,2023-07-22,North,Wholesale,Standard,Home & Garden,Plant Pot,421.44,1,20.0,84.29,337.15,261.08,76.07,22.56,4.0,False
ORD-10246,2023-07-23,Central,Wholesale,Standard,Clothing,Sneakers,158.09,1,10.0,15.81,142.28,93.9,48.38,34.0,4.0,False
ORD-10923,2023-07-23,North,Online,Premium,Beauty,Perfume,12.32,1,20.0,2.46,9.86,7.77,2.09,21.2,3.0,False
ORD-11088,2023-07-23,East,Direct Sales,Standard,Electronics,Smart Watch,1328.61,1,15.0,199.29,1129.32,619.25,510.07,45.17,3.0,True
ORD-11108,2023-07-23,East,Direct Sales,Premium,Sports,Running Shoes,441.32,3,0.0,0.0,1323.96,766.79,557.17,42.08,3.0,False
ORD-10637,2023-07-25,Central,Wholesale,Standard,Books,Business Strategy,57.89,3,10.0,17.37,156.3,119.06,37.24,23.83,3.0,True
ORD-10406,2023-07-26,Central,Retail,Budget,Home & Garden,Coffee Maker,622.36,1,20.0,124.47,497.89,357.76,140.13,28.14,3.0,False
ORD-10385,2023-07-26,South,Direct Sales,Budget,Books,Business Strategy,47.76,1,,9.55,38.21,33.33,4.88,12.77,3.0,False
ORD-10600,2023-07-27,East,Retail,Budget,Clothing,Jacket,196.22,1,0.0,0.0,196.22,109.36,86.86,44.27,3.0,False
ORD-10326,2023-07-27,East,Wholesale,Premium,Sports,Running Shoes,46.09,1,0.0,0.0,46.09,29.92,16.17,35.08,4.0,False
ORD-10978,2023-07-27,South,Direct Sales,Standard,Books,Cook Book,39.14,2,0.0,0.0,78.28,42.9,35.38,45.2,3.0,True
ORD-10023,2023-07-28,North,Online,Premium,Beauty,Sunscreen,25.1,1,0.0,0.0,25.1,16.09,9.01,35.9,3.0,False
ORD-10825,2023-07-28,East,Online,Premium,Clothing,Jeans,163.69,1,10.0,16.37,147.32,88.36,58.96,40.02,3.0,False
ORD-10476,2023-07-28,West,Online,Standard,Clothing,Dress,114.21,1,0.0,0.0,114.21,80.87,33.34,29.19,3.0,False
ORD-11179,2023-07-29,North,Wholesale,Standard,Electronics,Headphones,1236.99,1,5.0,61.85,1175.14,588.18,586.96,49.95,3.0,True
ORD-10224,2023-07-29,North,Direct Sales,Premium,Sports,Running Shoes,191.0,1,10.0,19.1,171.9,127.15,44.75,26.03,4.0,False
ORD-10350,2023-07-29,North,Wholesale,Premium,Clothing,T-Shirt,88.36,2,5.0,8.84,167.88,107.04,60.84,36.24,3.0,False
ORD-10079,2023-07-29,Central,Online,Premium,Clothing,Jeans,37.61,1,0.0,0.0,37.61,22.27,15.34,40.79,5.0,False
ORD-10086,2023-07-30,East,Online,Premium,Books,Self Help,19.79,1,15.0,2.97,16.82,9.5,7.32,43.52,3.0,False
ORD-10904,2023-07-30,East,Online,Premium,Beauty,Sunscreen,124.05,1,5.0,6.2,117.85,69.72,48.13,40.84,3.0,False
ORD-10555,2023-07-30,South,Online,Standard,Clothing,Jacket,124.8,1,20.0,24.96,99.84,78.66,21.18,21.21,3.0,False
ORD-10492,2023-07-30,East,Wholesale,Standard,Home & Garden,Sofa,138.35,1,0.0,0.0,138.35,69.9,68.45,49.48,4.0,False
ORD-10382,2023-07-31,North,Direct Sales,Budget,Clothing,Sneakers,156.11,1,10.0,15.61,140.5,101.39,39.11,27.84,3.0,True
ORD-10125,2023-07-31,South,Direct Sales,Standard,Electronics,Smart Watch,1056.62,1,5.0,52.83,1003.79,720.29,283.5,28.24,3.0,False
ORD-10559,2023-07-31,North,Direct Sales,Premium,Clothing,Jeans,32.91,1,10.0,3.29,29.62,17.88,11.74,39.64,4.0,False
ORD-10836,2023-07-31,North,Online,Budget,Sports,Bicycle,137.22,1,0.0,0.0,137.22,92.28,44.94,32.75,1.0,False
ORD-10689,2023-08-01,North,Direct Sales,Budget,Books,Business Strategy,33.09,3,10.0,9.93,89.34,65.36,23.98,26.84,4.0,False
ORD-10114,2023-08-01,East,Direct Sales,Budget,Books,Novel,33.18,1,0.0,0.0,33.18,20.74,12.44,37.49,2.0,False
ORD-10158,2023-08-01,South,Direct Sales,Standard,Books,Business Strategy,58.47,2,0.0,0.0,116.94,81.29,35.65,30.49,3.0,True
ORD-10091,2023-08-01,West,Wholesale,Budget,Electronics,Smartphone,1198.16,1,10.0,119.82,1078.34,873.73,204.61,18.97,2.0,False
ORD-10365,2023-08-02,East,Direct Sales,Standard,Clothing,Jeans,182.0,1,10.0,18.2,163.8,94.83,68.97,42.11,3.0,False
ORD-10535,2023-08-02,North,Wholesale,Standard,Books,Business Strategy,38.6,1,20.0,7.72,30.88,20.77,10.11,32.74,3.0,False
ORD-10790,2023-08-02,South,Wholesale,Budget,Beauty,Shampoo,14.71,2,20.0,5.88,23.54,15.39,8.15,34.62,3.0,False
ORD-10234,2023-08-02,West,Online,Budget,Beauty,Perfume,122.92,1,20.0,24.58,98.34,80.84,17.5,17.8,3.0,False
ORD-10695,2023-08-03,South,Online,Standard,Clothing,Jacket,62.3,1,15.0,9.35,52.95,43.31,9.64,18.21,4.0,False
ORD-10655,2023-08-03,South,Direct Sales,Budget,Electronics,Laptop,1119.75,1,15.0,167.96,951.79,719.09,232.7,24.45,2.0,False
ORD-10201,2023-08-03,South,Online,Standard,Beauty,Face Cream,19.2,2,15.0,5.76,32.64,22.5,10.14,31.07,2.0,False
ORD-10880,2023-08-03,West,Wholesale,Standard,Beauty,Face Cream,70.19,2,5.0,7.02,133.36,68.22,65.14,48.85,3.0,False
ORD-10569,2023-08-03,South,Retail,Premium,Beauty,Perfume,52.33,1,0.0,0.0,52.33,26.6,25.73,49.17,4.0,False
ORD-11132,2023-08-04,West,Wholesale,Standard,Beauty,Lipstick,59.33,1,25.0,14.83,44.5,29.89,14.61,32.83,4.0,False
ORD-10505,2023-08-05,West,Retail,Standard,Clothing,Dress,196.24,1,0.0,0.0,196.24,95.74,100.5,51.21,4.0,False
ORD-10279,2023-08-05,West,Retail,Budget,Sports,Bicycle,39.14,1,20.0,7.83,31.31,21.41,9.9,31.62,3.0,False
ORD-11109,2023-08-05,North,Online,Budget,Home & Garden,Sofa,298.6,1,20.0,59.72,238.88,190.03,48.85,20.45,2.0,False
ORD-10856,2023-08-05,North,Retail,Budget,Beauty,Perfume,57.66,1,0.0,0.0,57.66,36.59,21.07,36.54,3.0,False
ORD-10915,2023-08-05,West,Retail,Standard,Home & Garden,Lamp,402.7,1,25.0,100.67,302.03,218.48,83.55,27.66,3.0,False
ORD-10806,2023-08-05,North,Wholesale,Premium,Clothing,T-Shirt,101.86,1,10.0,10.19,91.67,66.54,25.13,27.41,4.0,False
ORD-10284,2023-08-06,North,Direct Sales,Budget,Home & Garden,Plant Pot,362.9,3,5.0,54.43,1034.27,627.0,407.27,39.38,2.0,True
ORD-10921,2023-08-06,East,Online,Budget,Beauty,Shampoo,86.5,1,20.0,17.3,69.2,43.08,26.12,37.75,2.0,False
ORD-10687,2023-08-06,West,Direct Sales,Standard,Clothing,Dress,148.6,2,0.0,0.0,297.2,142.88,154.32,51.92,4.0,False
ORD-10397,2023-08-07,North,Wholesale,Standard,Electronics,Smartphone,733.87,1,15.0,110.08,623.79,441.67,182.12,29.2,3.0,False
ORD-10902,2023-08-08,South,Retail,Budget,Home & Garden,Plant Pot,501.85,3,20.0,301.11,1204.44,976.4,228.04,18.93,3.0,False
ORD-10722,2023-08-08,North,Wholesale,Standard,Beauty,Sunscreen,46.22,1,0.0,0.0,46.22,30.83,15.39,33.3,3.0,False
ORD-10349,2023-08-09,Central,Direct Sales,Budget,Electronics,Tablet,1052.09,1,0.0,0.0,1052.09,619.73,432.36,41.1,3.0,False
ORD-11126,2023-08-09,North,Direct Sales,Standard,Sports,Running Shoes,535.71,1,0.0,0.0,535.71,286.74,248.97,46.47,3.0,False
ORD-11162,2023-08-09,West,Retail,Budget,Electronics,Laptop,490.43,1,15.0,73.56,416.87,238.86,178.01,42.7,4.0,False
ORD-10083,2023-08-10,West,Direct Sales,Premium,Sports,Tennis Racket,361.82,3,0.0,0.0,1085.46,675.85,409.61,37.74,3.0,False
ORD-11123,2023-08-10,North,Wholesale,Budget,Home & Garden,Blender,449.37,1,0.0,0.0,449.37,331.02,118.35,26.34,3.0,False
ORD-10435,2023-08-10,West,Direct Sales,Standard,Clothing,Jacket,150.68,2,20.0,60.27,241.09,154.92,86.17,35.74,3.0,False
ORD-10729,2023-08-10,North,Wholesale,Budget,Clothing,Jacket,131.02,1,10.0,13.1,117.92,87.96,29.96,25.41,3.0,False
ORD-11140,2023-08-10,Central,Direct Sales,Budget,Sports,Dumbbell Set,370.54,1,0.0,0.0,370.54,207.04,163.5,44.12,,False
ORD-10606,2023-08-11,East,Wholesale,Budget,Clothing,Jeans,133.32,1,10.0,13.33,119.99,89.94,30.05,25.04,3.0,False
ORD-10602,2023-08-11,East,Retail,Budget,Books,Business Strategy,39.29,1,20.0,7.86,31.43,18.53,12.9,41.04,2.0,False
ORD-10732,2023-08-11,South,Retail,Budget,Books,Python Guide,54.77,1,10.0,5.48,49.29,37.58,11.71,23.76,5.0,False
ORD-11152,2023-08-11,South,Retail,Budget,Books,Self Help,31.19,1,0.0,0.0,31.19,23.03,8.16,26.16,3.0,False
ORD-10783,2023-08-12,West,Retail,Budget,Electronics,Smartphone,666.78,2,5.0,66.68,1266.88,863.95,402.93,31.8,3.0,False
ORD-10041,2023-08-12,North,Direct Sales,Standard,Home & Garden,Coffee Maker,42.77,1,15.0,6.42,36.35,22.15,14.2,39.06,4.0,False
ORD-10017,2023-08-13,East,Direct Sales,Budget,Sports,Yoga Mat,444.18,2,15.0,133.25,755.11,419.5,335.61,44.45,4.0,False
ORD-10147,2023-08-13,South,Online,Premium,Electronics,Smart Watch,754.01,1,25.0,188.5,565.51,394.15,171.36,30.3,3.0,False
ORD-10398,2023-08-13,South,Retail,Standard,Electronics,Laptop,743.34,1,15.0,111.5,631.84,477.41,154.43,24.44,4.0,False
ORD-10285,2023-08-13,West,Wholesale,Standard,Home & Garden,Coffee Maker,241.15,5,0.0,0.0,1205.75,690.65,515.1,42.72,5.0,False
ORD-10795,2023-08-13,Central,Online,Budget,Beauty,Sunscreen,149.67,1,0.0,0.0,149.67,69.16,80.51,53.79,4.0,False
ORD-10299,2023-08-14,North,Online,Budget,Beauty,Perfume,11.37,1,0.0,0.0,11.37,6.88,4.49,39.49,5.0,False
ORD-10542,2023-08-14,East,Direct Sales,Budget,Home & Garden,Blender,520.03,1,0.0,0.0,520.03,274.2,245.83,47.27,3.0,True
ORD-10169,2023-08-14,North,Wholesale,Standard,Home & Garden,Sofa,156.02,1,20.0,31.2,124.82,108.34,16.48,13.2,4.0,False
ORD-11150,2023-08-15,North,Online,Budget,Sports,Dumbbell Set,572.44,1,0.0,0.0,572.44,360.2,212.24,37.08,3.0,False
ORD-11011,2023-08-15,West,Wholesale,Budget,Sports,Running Shoes,48.16,1,5.0,2.41,45.75,29.13,16.62,36.33,3.0,False
ORD-10499,2023-08-15,South,Retail,Budget,Books,Self Help,52.91,2,10.0,10.58,95.24,64.79,30.45,31.97,4.0,False
ORD-10022,2023-08-15,East,Direct Sales,Premium,Books,Python Guide,48.55,1,0.0,0.0,48.55,29.46,19.09,39.32,3.0,False
ORD-10952,2023-08-15,West,Retail,Budget,Beauty,Lipstick,27.63,4,0.0,0.0,110.52,72.08,38.44,34.78,3.0,False
ORD-10674,2023-08-16,South,Direct Sales,Standard,Beauty,Sunscreen,80.97,1,20.0,16.19,64.78,56.13,8.65,13.35,,False
ORD-10537,2023-08-17,South,Online,Budget,Sports,Yoga Mat,223.5,1,20.0,44.7,178.8,159.19,19.61,10.97,4.0,False
ORD-10354,2023-08-17,East,Direct Sales,Standard,Books,Python Guide,19.79,1,0.0,0.0,19.79,12.75,7.04,35.57,3.0,True
ORD-10634,2023-08-17,North,Online,Premium,Home & Garden,Coffee Maker,721.89,2,10.0,144.38,1299.4,987.71,311.69,23.99,1.0,True
ORD-10469,2023-08-17,South,Online,Budget,Home & Garden,Lamp,78.24,2,5.0,7.82,148.66,76.95,71.71,48.24,3.0,False
ORD-10788,2023-08-18,West,Online,Standard,Home & Garden,Lamp,615.86,1,15.0,92.38,523.48,293.47,230.01,43.94,,False
ORD-11197,2023-08-18,North,Online,Premium,Sports,Tennis Racket,514.93,1,15.0,77.24,437.69,311.24,126.45,28.89,2.0,False
